,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
118,1212.914,-9.1640625,-0.8828125,-0.6328125,1211.002,-1.580078125,0.205078125,0.0390625,1212.81,32.25,7.1875,-40.9375
119,1221.43,-9.52734375,-0.9296875,-0.70703125,1221.136,-1.70703125,0.240234375,0.0625,1221.2620000000002,32.5,6.75,-40.375
120,1230.569,-9.42578125,-0.84375,-0.46875,1228.663,-1.779296875,0.26171875,0.0859375,1230.575,32.5,6.75,-40.375
121,1241.111,-9.41796875,-0.87109375,-0.35546875,1241.036,-1.78515625,0.25390625,0.107421875,1241.047,33.0,7.5625,-40.5
122,1250.923,-9.265625,-0.83203125,-0.27734375,1251.114,-1.6796875,0.189453125,0.11328125,1251.0829999999999,32.9375,7.1875,-39.875
123,1260.341,-9.40625,-0.73828125,-0.3828125,1258.461,-1.556640625,0.142578125,0.11328125,1260.351,32.3125,7.375,-38.9375
124,1273.45,-9.1796875,-0.82421875,-0.56640625,1273.4730000000002,-1.265625,-0.0546875,0.10546875,1273.795,32.625,7.0,-36.5625
125,1288.162,-9.25,-0.65234375,-0.7578125,1286.061,-1.16796875,-0.1796875,0.103515625,1288.222,32.4375,7.375,-39.6875
126,1301.182,-9.2421875,-0.5078125,-0.765625,1301.2030000000002,-1.181640625,-0.283203125,0.06640625,1301.435,32.375,8.0625,-38.9375
127,1311.031,-8.83203125,-0.4609375,-0.53515625,1311.138,-1.228515625,-0.2890625,0.041015625,1311.258,32.375,8.0625,-38.9375
128,1323.451,-8.73828125,-0.421875,-0.0859375,1323.458,-1.24609375,-0.228515625,-0.048828125,1323.626,32.4375,8.3125,-37.0625
129,1333.584,-8.78515625,-0.48828125,0.15234375,1330.851,-1.23046875,-0.15625,-0.09765625,1333.593,32.375,8.0625,-36.4375
130,1343.368,-8.7734375,-0.515625,0.10546875,1340.9660000000001,-1.212890625,-0.0703125,-0.15625,1343.376,31.875,8.0625,-36.9375
131,1353.412,-8.9296875,-0.48828125,0.0390625,1351.1629999999998,-1.21484375,0.044921875,-0.228515625,1353.2839999999999,32.25,7.875,-35.6875
132,1363.126,-8.875,-0.5078125,-0.0859375,1360.992,-1.212890625,0.15625,-0.267578125,1363.218,31.8125,7.625,-36.3125
133,1373.077,-9.16796875,-0.3828125,-0.39453125,1371.17,-1.185546875,0.208984375,-0.3359375,1373.081,32.3125,8.6875,-35.6875
134,1382.886,-9.0,-0.40234375,-0.48828125,1381.187,-1.16796875,0.19921875,-0.361328125,1382.978,31.75,8.0625,-35.5625
135,1392.8780000000002,-8.96875,-0.57421875,-0.765625,1391.2089999999998,-1.14453125,0.181640625,-0.41796875,1392.791,31.3125,8.75,-33.4375
136,1400.869,-8.9921875,-0.61328125,-0.8828125,1398.527,-1.17578125,0.166015625,-0.443359375,1400.9450000000002,31.6875,8.6875,-34.875
137,1411.06,-9.05078125,-0.640625,-0.9375,1411.0819999999999,-1.298828125,0.1640625,-0.447265625,1410.951,31.8125,9.1875,-33.5625
138,1421.083,-9.15625,-0.7265625,-0.8125,1421.017,-1.396484375,0.1875,-0.458984375,1421.14,31.375,9.4375,-31.4375
139,1431.1370000000002,-9.2265625,-0.8046875,-0.74609375,1431.1529999999998,-1.49609375,0.24609375,-0.48046875,1431.065,31.5625,9.8125,-33.4375
140,1446.167,-9.08203125,-0.9765625,-0.640625,1446.087,-1.5546875,0.353515625,-0.517578125,1446.0610000000001,31.625,10.0625,-31.5
141,1458.266,-9.05078125,-0.95703125,-0.640625,1456.076,-1.59375,0.41015625,-0.515625,1458.2740000000001,31.3125,9.625,-30.8125
142,1466.156,-9.23046875,-1.03515625,-0.6328125,1466.077,-1.62890625,0.419921875,-0.50390625,1466.1329999999998,31.375,10.0625,-28.8125
143,1470.985,-9.29296875,-1.1484375,-0.71875,1471.129,-1.642578125,0.416015625,-0.470703125,1470.99,29.875,10.25,-28.4375
144,1483.4830000000002,-9.2421875,-1.42578125,-0.7265625,1483.4879999999998,-1.626953125,0.421875,-0.455078125,1483.5929999999998,30.8125,10.6875,-30.0
145,1491.278,-9.33984375,-1.5703125,-0.765625,1490.999,-1.5859375,0.3359375,-0.412109375,1490.983,30.5625,10.9375,-27.9375
146,1501.139,-9.55859375,-1.6484375,-0.84375,1501.048,-1.55859375,0.298828125,-0.37890625,1501.139,30.5625,10.9375,-27.9375
147,1513.5749999999998,-9.94140625,-1.63671875,-0.82421875,1513.436,-1.474609375,0.177734375,-0.2734375,1513.6490000000001,30.5,10.75,-25.1875
148,1523.702,-9.77734375,-1.68359375,-0.82421875,1520.953,-1.412109375,0.083984375,-0.232421875,1523.51,30.0625,10.9375,-25.0625
149,1533.563,-9.6484375,-1.66796875,-0.86328125,1531.002,-1.388671875,0.060546875,-0.103515625,1533.3719999999998,30.375,11.375,-25.875
150,1543.3429999999998,-9.5859375,-1.58984375,-0.94921875,1541.117,-1.404296875,0.02734375,0.025390625,1543.367,30.0625,11.625,-25.0625
151,1561.0919999999999,-9.3828125,-1.00390625,-0.84375,1561.1,-1.58203125,0.111328125,0.255859375,1561.278,31.0,11.4375,-24.6875
152,1571.044,-9.08203125,-0.5546875,-0.765625,1568.647,-1.654296875,0.107421875,0.294921875,1570.972,30.0,11.4375,-21.8125
153,1582.8990000000001,-9.14453125,-0.49609375,-0.74609375,1581.149,-1.73828125,0.197265625,0.283203125,1582.904,29.8125,11.25,-20.4375
154,1592.794,-9.0859375,-0.8984375,-0.7578125,1591.183,-1.78515625,0.265625,0.236328125,1592.801,30.0,11.6875,-19.8125
155,1601.167,-9.22265625,-1.2734375,-0.77734375,1601.085,-1.751953125,0.283203125,0.21875,1601.153,30.5625,11.5,-20.625
156,1610.58,-9.34765625,-1.54296875,-0.91015625,1608.644,-1.673828125,0.251953125,0.21875,1610.585,30.5625,11.5,-20.625
157,1622.467,-9.421875,-1.58203125,-1.07421875,1621.27,-1.517578125,0.130859375,0.240234375,1622.473,29.625,11.5,-18.375
158,1631.1109999999999,-9.42578125,-1.484375,-1.1484375,1631.086,-1.357421875,-0.044921875,0.283203125,1631.172,31.25,11.5,-19.375
159,1642.304,-9.64453125,-1.1015625,-1.015625,1641.231,-1.17578125,-0.1875,0.291015625,1642.312,29.5,10.6875,-17.0
160,1653.558,-9.16015625,-0.99609375,-0.7265625,1653.564,-1.00390625,-0.27734375,0.31640625,1653.702,30.1875,10.625,-19.1875
161,1663.718,-9.25,-0.8125,-0.53515625,1663.644,-0.888671875,-0.26171875,0.2890625,1663.703,29.6875,10.4375,-17.0625
