,Acc_ts,Acc_x,Acc_y,Acc_z,Gyro_ts,Gyro_x,Gyro_y,Gyro_z,Mag_ts,Mag_x,Mag_y,Mag_z
180,1822.962,10.14453125,-0.296875,-0.7265625,1821.15,-0.658203125,0.00390625,0.013671875,1823.0310000000002,-33.875,-3.25,18.8125
181,1830.946,10.05859375,-0.21875,-0.06640625,1828.726,-0.689453125,0.01171875,-0.00390625,1830.842,-34.5625,-2.8125,18.25
182,1840.738,10.0625,-0.3046875,-0.23046875,1838.808,-0.6953125,0.021484375,0.0078125,1840.748,-33.875,-2.625,16.125
183,1850.752,10.0625,-0.21875,-0.66015625,1848.639,-0.638671875,0.001953125,0.009765625,1850.7549999999999,-34.125,-2.5625,18.9375
184,1863.625,10.296875,-0.05859375,-0.2578125,1863.634,-0.62109375,0.005859375,0.00390625,1863.74,-33.0625,-3.0625,15.9375
185,1871.2740000000001,10.15625,-0.0390625,-0.91015625,1871.224,-0.666015625,0.00390625,0.013671875,1871.257,-34.1875,-3.0625,16.8125
186,1881.477,10.19140625,0.02734375,-0.39453125,1881.3029999999999,-0.6953125,0.0,0.01171875,1881.3059999999998,-34.75,-3.25,17.6875
187,1893.751,10.23046875,-0.09765625,-0.39453125,1893.676,-0.728515625,0.0078125,0.009765625,1893.845,-33.75,-2.8125,17.4375
188,1901.549,10.37109375,0.10546875,0.1328125,1901.2230000000002,-0.74609375,0.001953125,0.015625,1901.2830000000001,-35.1875,-2.875,17.0625
189,1913.7640000000001,10.24609375,-0.046875,-0.48828125,1913.6219999999998,-0.81640625,-0.009765625,0.0078125,1913.91,-34.625,-3.3125,16.3125
190,1921.2769999999998,10.19921875,-0.06640625,-0.48828125,1921.231,-0.892578125,0.009765625,0.021484375,1921.243,-35.0,-2.8125,17.75
